id,fork_id,in_dt,emp_x,emp_y
357,TEAM10054239,2019-06-01 09:31:02.627,173081.149122761,252608.908419978
358,TEAM10054239,2019-06-01 09:31:02.595,173081.157776917,252609.364356508
359,TEAM10054239,2019-06-01 09:31:02.566,173081.01517393,252610.309981233
360,TEAM10054239,2019-06-01 09:31:02.535,173080.89063029,252609.9331523
361,TEAM10054239,2019-06-01 09:31:02.504,173080.830973473,252609.856779197
362,TEAM10054239,2019-06-01 09:31:02.477,173080.805189516,252609.794728739
363,TEAM10054239,2019-06-01 09:31:02.446,173080.778520551,252609.74266545
364,TEAM10054239,2019-06-01 09:31:02.413,173080.199954059,252608.570623651
365,TEAM10054239,2019-06-01 09:31:02.383,173078.398966655,252607.418814188
366,TEAM10054239,2019-06-01 09:31:02.354,173080.926013144,252608.594006801
367,TEAM10054239,2019-06-01 09:31:02.323,173081.078652133,252608.574698656
368,TEAM10054239,2019-06-01 09:31:02.292,173083.993568787,252610.4365785
369,TEAM10054239,2019-06-01 09:31:02.260,173084.558540782,252611.027336712
370,TEAM10054239,2019-06-01 09:31:02.229,173084.450525137,252610.98549692
371,TEAM10054239,2019-06-01 09:31:02.201,173084.391067133,252610.976796395
372,TEAM10054239,2019-06-01 09:31:02.169,173084.366399575,252610.98352523
373,TEAM10054239,2019-06-01 09:31:02.138,173084.253919775,252610.978308638
374,TEAM10054239,2019-06-01 09:31:02.109,173084.190726213,252610.942993572
375,TEAM10054239,2019-06-01 09:31:02.084,173084.224445905,252610.905175045
376,TEAM10054239,2019-06-01 09:31:02.056,173084.29938899,252610.893860948
377,TEAM10054239,2019-06-01 09:31:02.027,173085.156668004,252610.454240665
378,TEAM10054239,2019-06-01 09:31:02.000,173086.16549706,252610.247148602
379,TEAM10054239,2019-06-01 09:31:01.969,173086.477188406,252610.212951237
380,TEAM10054239,2019-06-01 09:31:01.936,173086.439531129,252610.155373223
381,TEAM10054239,2019-06-01 09:31:01.899,173086.379946047,252610.103406596
382,TEAM10054239,2019-06-01 09:31:01.863,173085.700638877,252610.120933364
383,TEAM10054239,2019-06-01 09:31:01.834,173086.529633477,252610.013105835
384,TEAM10054239,2019-06-01 09:31:01.801,173086.569786126,252609.986362388
385,TEAM10054239,2019-06-01 09:31:01.768,173086.587138989,252609.979655043
386,TEAM10054239,2019-06-01 09:31:01.731,173086.537816896,252609.997550249
387,TEAM10054239,2019-06-01 09:31:01.700,173086.479393786,252610.02989434
388,TEAM10054239,2019-06-01 09:31:01.668,173086.440119631,252610.044431846
389,TEAM10054239,2019-06-01 09:31:01.619,173084.984818293,252613.583243509
390,TEAM10054239,2019-06-01 09:31:01.586,173085.218524302,252612.835933224
391,TEAM10054239,2019-06-01 09:31:01.557,173085.261322194,252612.775900107
392,TEAM10054239,2019-06-01 09:31:01.527,173085.215488025,252612.736096459
393,TEAM10054239,2019-06-01 09:31:01.487,173085.195268331,252612.700655162
394,TEAM10054239,2019-06-01 09:31:01.387,173085.195242263,252612.691780066
395,TEAM10054239,2019-06-01 09:31:01.356,173083.405240678,252614.345601069
396,TEAM10054239,2019-06-01 09:31:01.325,173083.124517871,252612.471545614
397,TEAM10054239,2019-06-01 09:31:01.299,173084.279888292,252612.348337015
398,TEAM10054239,2019-06-01 09:31:01.273,173084.325604573,252612.970574159
399,TEAM10054239,2019-06-01 09:31:01.242,173086.303333056,252612.347940693
400,TEAM10054239,2019-06-01 09:31:01.212,173091.284540639,252611.98717999
401,TEAM10054239,2019-06-01 09:31:01.181,173092.543378831,252614.09355551
402,TEAM10054239,2019-06-01 09:31:01.149,173092.461128571,252615.352962036
403,TEAM10054239,2019-06-01 09:31:01.117,173091.345116507,252621.717518658
404,TEAM10054239,2019-06-01 09:31:01.091,173083.144443471,252603.379982953
405,TEAM10054239,2019-06-01 09:31:01.061,173098.902465375,252586.934609996
406,TEAM10054239,2019-06-01 09:31:01.029,173117.311492576,252579.612929099
407,TEAM10054239,2019-06-01 09:31:00.996,173123.615989012,252557.812547501
408,TEAM10054239,2019-06-01 09:31:00.968,173127.445143596,252529.701417978
409,TEAM10054239,2019-06-01 09:31:00.936,173111.591001415,252508.765912372
410,TEAM10054239,2019-06-01 09:31:00.894,173096.306748051,252485.135146919
411,TEAM10054239,2019-06-01 09:31:00.857,173079.801057576,252465.316552481
412,TEAM10054239,2019-06-01 09:31:00.832,173065.949676158,252444.560511834
413,TEAM10054239,2019-06-01 09:31:00.801,173050.674245366,252424.316783418
414,TEAM10054239,2019-06-01 09:31:00.773,173034.189745093,252406.176725183
415,TEAM10054239,2019-06-01 09:31:00.737,173018.845515929,252386.524560381
416,TEAM10054239,2019-06-01 09:31:00.703,173032.005693251,252376.47352265
417,TEAM10054239,2019-06-01 09:31:00.648,173033.155929749,252380.188833705
418,TEAM10054239,2019-06-01 09:31:00.615,173034.869555483,252383.33003871
419,TEAM10054239,2019-06-01 10:00:55.369,173036.057905597,252384.461454339
420,TEAM10054239,2019-06-01 10:00:55.344,173036.026693311,252384.419389123
421,TEAM10054239,2019-06-01 10:00:55.311,173035.970724758,252384.35409943
422,TEAM10054239,2019-06-01 10:00:55.281,173035.919484685,252384.342046839
423,TEAM10054239,2019-06-01 10:00:55.250,173035.909374497,252384.324326249
424,TEAM10054239,2019-06-01 10:00:55.219,173035.902951125,252384.316579377
425,TEAM10054239,2019-06-01 10:00:55.188,173035.875438719,252384.288925425
426,TEAM10054239,2019-06-01 10:00:55.156,173035.814072134,252384.253605313
427,TEAM10054239,2019-06-01 10:00:55.127,173035.755637959,252384.282621549
428,TEAM10054239,2019-06-01 10:00:55.101,173035.632970077,252384.234169057
429,TEAM10054239,2019-06-01 10:00:55.072,173035.147124466,252381.640721016
430,TEAM10054239,2019-06-01 10:00:55.038,173033.857530013,252381.837550626
431,TEAM10054239,2019-06-01 10:00:55.007,173033.67729567,252382.734473083
432,TEAM10054239,2019-06-01 10:00:54.977,173032.710843919,252374.046307577
433,TEAM10054239,2019-06-01 10:00:54.945,173032.787078677,252374.162569835
434,TEAM10054239,2019-06-01 10:00:54.892,173032.796444279,252374.237981212
435,TEAM10054239,2019-06-01 10:00:54.856,173032.786389572,252374.239120196
436,TEAM10054239,2019-06-01 10:00:54.824,173032.798315445,252374.252397855
437,TEAM10054239,2019-06-01 10:00:54.788,173032.679546438,252374.286029245
438,TEAM10054239,2019-06-01 10:00:54.757,173032.582741689,252374.326252377
439,TEAM10054239,2019-06-01 10:00:54.722,173029.794914494,252372.490640249
440,TEAM10054239,2019-06-01 10:00:54.690,173029.89516722,252373.31129835
441,TEAM10054239,2019-06-01 10:00:54.663,173029.99713473,252373.471860699
442,TEAM10054239,2019-06-01 10:00:54.637,173030.046474319,252373.459512134
443,TEAM10054239,2019-06-01 10:00:54.606,173030.052855259,252373.452836978
444,TEAM10054239,2019-06-01 10:00:54.571,173030.096891517,252373.502630206
445,TEAM10054239,2019-06-01 10:00:54.544,173030.146315997,252373.51912569
446,TEAM10054239,2019-06-01 10:00:54.513,173031.465050868,252377.009842615
447,TEAM10054239,2019-06-01 10:00:54.486,173031.650041628,252378.03992724
448,TEAM10054239,2019-06-01 10:00:54.458,173031.689672555,252378.146312643
449,TEAM10054239,2019-06-01 10:00:54.427,173031.695351338,252378.211750304
450,TEAM10054239,2019-06-01 10:00:54.394,173031.831085051,252378.039394459
451,TEAM10054239,2019-06-01 10:00:54.362,173031.974203422,252376.337159591
452,TEAM10054239,2019-06-01 10:00:54.328,173031.081323161,252376.8035148
453,TEAM10054239,2019-06-01 10:00:54.295,173030.201172034,252377.556056844
454,TEAM10054239,2019-06-01 10:00:54.264,173030.123353417,252377.523003979
455,TEAM10054239,2019-06-01 10:00:54.231,173029.27106083,252378.731425946
456,TEAM10054239,2019-06-01 10:00:54.199,173028.303637866,252378.724288658
457,TEAM10054239,2019-06-01 10:00:54.164,173028.328322337,252378.723106612
458,TEAM10054239,2019-06-01 10:00:54.133,173028.323881143,252378.767495529
459,TEAM10054239,2019-06-01 10:00:54.101,173028.340447383,252378.804056845
460,TEAM10054239,2019-06-01 10:00:54.067,173028.498941718,252379.530244848
461,TEAM10054239,2019-06-01 10:00:54.024,173030.755658119,252380.481012066
462,TEAM10054239,2019-06-01 10:00:53.995,173030.758358756,252380.466581969
463,TEAM10054239,2019-06-01 10:00:53.970,173029.967867913,252380.615348666
464,TEAM10054239,2019-06-01 10:00:53.938,173030.841986525,252380.920078887
465,TEAM10054239,2019-06-01 10:00:53.887,173030.964938723,252380.75441702
466,TEAM10054239,2019-06-01 10:00:53.848,173030.965853083,252380.754414329
467,TEAM10054239,2019-06-01 10:00:53.818,173030.985090564,252380.766561072
468,TEAM10054239,2019-06-01 10:00:53.784,173031.018030396,252380.774229906
469,TEAM10054239,2019-06-01 10:00:53.747,173031.008997796,252380.811975957
470,TEAM10054239,2019-06-01 10:00:53.715,173031.152869286,252380.608533061
471,TEAM10054239,2019-06-01 10:00:53.688,173031.268689872,252379.883756521
472,TEAM10054239,2019-06-01 10:00:53.657,173031.330810449,252380.485975821
473,TEAM10054239,2019-06-01 10:00:53.625,173031.312408972,252380.447201109
474,TEAM10054239,2019-06-01 10:00:53.591,173031.285905577,252380.45171669
475,TEAM10054239,2019-06-01 10:00:53.558,173031.04889581,252381.941223832
476,TEAM10054239,2019-06-01 10:00:53.525,173031.946750285,252384.097466498
477,TEAM10054239,2019-06-01 10:00:53.495,173029.38783687,252380.506116117
478,TEAM10054239,2019-06-01 10:00:53.463,173031.264353351,252379.653014882
479,TEAM10054239,2019-06-01 10:00:53.418,173031.747085363,252381.498738872
480,TEAM10054239,2019-06-01 10:00:53.381,173031.705165169,252381.546566271
481,TEAM10054239,2019-06-01 10:00:53.348,173031.685885248,252381.519997501
482,TEAM10054239,2019-06-01 10:00:53.315,173031.720728882,252381.553176846
483,TEAM10054239,2019-06-01 10:00:53.283,173031.716901674,252381.49549951
484,TEAM10054239,2019-06-01 10:00:53.251,173031.704936637,252381.468909212
485,TEAM10054239,2019-06-01 10:00:53.222,173031.72881448,252381.504339621
486,TEAM10054239,2019-06-01 10:00:53.189,173031.752685793,252381.537551257
487,TEAM10054239,2019-06-01 10:00:53.162,173031.744577343,252381.578622776
488,TEAM10054239,2019-06-01 10:00:53.132,173031.718900165,252381.553182227
489,TEAM10054239,2019-06-01 10:00:53.099,173031.756526056,252381.59966614
490,TEAM10054239,2019-06-01 10:00:53.058,173031.725346393,252381.568694804
491,TEAM10054239,2019-06-01 10:00:53.032,173031.694150401,252381.532176536
492,TEAM10054239,2019-06-01 10:00:53.001,173030.545494641,252382.082489228
493,TEAM10054239,2019-06-01 10:00:52.969,173029.202626854,252380.022964484
494,TEAM10054239,2019-06-01 10:00:52.937,173029.305668799,252379.927253151
495,TEAM10054239,2019-06-01 10:00:52.885,173029.341465991,252379.973742435
496,TEAM10054239,2019-06-01 10:00:52.837,173029.39552101,252380.010193419
497,TEAM10054239,2019-06-01 10:00:52.749,173029.413164855,252380.102221373
498,TEAM10054239,2019-06-01 10:00:52.721,173029.45018985,252380.255209075
499,TEAM10054239,2019-06-01 10:00:52.691,173029.484403196,252380.384907733
500,TEAM10054239,2019-06-01 10:00:52.658,173030.731276688,252381.517259834
501,TEAM10054239,2019-06-01 10:00:52.624,173029.702419812,252379.587719653
502,TEAM10054239,2019-06-01 10:00:52.596,173029.690036685,252379.729758805
503,TEAM10054239,2019-06-01 10:00:52.568,173030.120691068,252379.103901336
504,TEAM10054239,2019-06-01 10:00:52.536,173031.032936843,252382.111008411
505,TEAM10054239,2019-06-01 10:00:52.503,173030.966355044,252382.16778356
506,TEAM10054239,2019-06-01 10:00:52.462,173031.01795427,252382.301868643
507,TEAM10054239,2019-06-01 10:00:52.426,173031.029066978,252382.349539974
508,TEAM10054239,2019-06-01 10:00:52.394,173030.896569624,252382.378774203
509,TEAM10054239,2019-06-01 10:00:52.360,173033.350656291,252383.284585365
510,TEAM10054239,2019-06-01 10:00:52.323,173032.26894129,252380.171474741
511,TEAM10054239,2019-06-01 10:00:52.291,173027.017168702,252377.187123834
512,TEAM10054239,2019-06-01 10:00:52.256,173027.789529013,252378.023554035
513,TEAM10054239,2019-06-01 10:00:52.225,173027.837617796,252378.207572259
514,TEAM10054239,2019-06-01 10:00:52.192,173026.491133457,252378.336897178
515,TEAM10054239,2019-06-01 10:00:52.156,173025.736338247,252380.982809935
516,TEAM10054239,2019-06-01 10:00:52.125,173026.282847902,252383.061319116
517,TEAM10054239,2019-06-01 10:00:52.092,173027.226924718,252383.524486726
518,TEAM10054239,2019-06-01 10:00:52.064,173027.395891964,252383.459644424
519,TEAM10054239,2019-06-01 10:00:52.034,173027.471552027,252383.380654605
520,TEAM10054239,2019-06-01 10:00:52.002,173027.49243211,252383.329560924
521,TEAM10054239,2019-06-01 10:00:51.967,173027.508648965,252383.247417877
522,TEAM10054239,2019-06-01 10:00:51.934,173027.578039117,252383.21282236
523,TEAM10054239,2019-06-01 10:00:51.889,173027.596303466,252383.205002829
524,TEAM10054239,2019-06-01 10:00:51.852,173027.569659675,252383.1618148
525,TEAM10054239,2019-06-01 10:00:51.821,173027.802576931,252382.146031767
526,TEAM10054239,2019-06-01 10:00:51.776,173027.046332088,252383.367484016
527,TEAM10054239,2019-06-01 10:00:51.742,173026.87381522,252383.15831592
528,TEAM10054239,2019-06-01 10:00:51.705,173026.919494049,252383.144868716
529,TEAM10054239,2019-06-01 10:00:51.675,173026.984253626,252383.090317694
530,TEAM10054239,2019-06-01 10:00:51.643,173026.982415108,252383.086994916
531,TEAM10054239,2019-06-01 10:00:51.607,173027.013405396,252383.053621815
532,TEAM10054239,2019-06-01 10:00:51.576,173027.04710611,252383.009146776
533,TEAM10054239,2019-06-01 10:00:51.545,173027.046080732,252382.971430325
534,TEAM10054239,2019-06-01 10:00:51.517,173027.111010103,252382.974567404
535,TEAM10054239,2019-06-01 10:00:51.487,173027.167550232,252382.923368762
536,TEAM10054239,2019-06-01 10:00:51.458,173027.179254061,252382.861208129
537,TEAM10054239,2019-06-01 10:00:51.426,173027.214822682,252382.830040347
538,TEAM10054239,2019-06-01 10:00:51.394,173027.236764063,252382.82886637
539,TEAM10054239,2019-06-01 10:00:51.364,173027.27244697,252382.836527116
540,TEAM10054239,2019-06-01 10:00:51.329,173027.287014692,252382.81540571
541,TEAM10054239,2019-06-01 10:00:51.297,173027.365577838,252382.790767759
542,TEAM10054239,2019-06-01 10:00:51.265,173027.391320332,252382.838396026
543,TEAM10054239,2019-06-01 10:00:51.222,173027.433393963,252382.842709774
544,TEAM10054239,2019-06-01 10:00:51.183,173027.473550715,252382.817075469
545,TEAM10054239,2019-06-01 10:00:51.152,173027.479059733,252382.824825028
546,TEAM10054239,2019-06-01 10:00:51.117,173027.527524091,252382.825791779
547,TEAM10054239,2019-06-01 10:00:51.083,173027.561512153,252382.878942758
548,TEAM10054239,2019-06-01 10:00:51.036,173027.590719436,252382.861106453
549,TEAM10054239,2019-06-01 10:00:51.003,173027.629351134,252382.938650481
550,TEAM10054239,2019-06-01 10:00:50.971,173027.656746023,252382.926366492
551,TEAM10054239,2019-06-01 10:00:50.939,173027.696021065,252382.911828745
552,TEAM10054239,2019-06-01 10:00:50.900,173027.750892476,252382.914995432
553,TEAM10054239,2019-06-01 10:00:50.856,173029.185798103,252382.693330575
554,TEAM10054239,2019-06-01 10:00:50.813,173029.17478588,252384.233204862
555,TEAM10054239,2019-06-01 10:00:50.777,173030.193949362,252387.529549603
556,TEAM10054239,2019-06-01 10:00:50.745,173030.758879265,252388.721597305
557,TEAM10054239,2019-06-01 10:00:50.716,173031.464344426,252387.644516293
558,TEAM10054239,2019-06-01 10:00:50.688,173031.812187073,252386.842508609
559,TEAM10054239,2019-06-01 10:00:50.657,173032.421281826,252386.263830157
560,TEAM10054239,2019-06-01 10:00:50.624,173031.609074899,252387.11158021
561,TEAM10054239,2019-06-01 10:00:50.596,173032.38853739,252386.943986366
562,TEAM10054239,2019-06-01 10:00:50.564,173033.534350702,252383.874243574
563,TEAM10054239,2019-06-01 10:00:50.532,173033.466476725,252382.870439778
564,TEAM10054239,2019-06-01 10:00:50.502,173033.354111904,252382.594530786
565,TEAM10054239,2019-06-01 10:00:50.463,173033.338277231,252382.495841123
566,TEAM10054239,2019-06-01 10:00:50.434,173033.318997316,252382.46927235
567,TEAM10054239,2019-06-01 10:00:50.410,173033.320790128,252382.457063716
568,TEAM10054239,2019-06-01 10:00:50.384,173033.30258127,252382.483742806
569,TEAM10054239,2019-06-01 10:00:50.353,173033.287931921,252382.477129539
570,TEAM10054239,2019-06-01 10:00:50.323,173033.255805259,252382.435067022
571,TEAM10054239,2019-06-01 10:00:50.292,173033.2383965,252382.422914893
572,TEAM10054239,2019-06-01 10:00:50.260,173033.241962534,252382.391841306
573,TEAM10054239,2019-06-01 10:00:50.226,173034.646506796,252380.552767056
574,TEAM10054239,2019-06-01 10:00:50.195,173034.665247757,252380.706917975
575,TEAM10054239,2019-06-01 10:00:50.163,173034.722581187,252380.925300313
576,TEAM10054239,2019-06-01 10:00:50.134,173034.599175503,252380.626126475
577,TEAM10054239,2019-06-01 10:00:50.103,173034.575330313,252380.601789924
578,TEAM10054239,2019-06-01 10:00:50.071,173032.93414116,252377.218523461
579,TEAM10054239,2019-06-01 10:00:50.043,173031.341082824,252377.451747105
580,TEAM10054239,2019-06-01 10:00:50.015,173031.152561046,252377.707463019
581,TEAM10054239,2019-06-01 10:00:49.983,173031.109844222,252377.484600104
582,TEAM10054239,2019-06-01 10:00:49.950,173031.048173947,252377.346107074
583,TEAM10054239,2019-06-01 10:00:49.916,173030.47525134,252378.098854347
584,TEAM10054239,2019-06-01 10:00:49.874,173031.442308711,252377.981740571
585,TEAM10054239,2019-06-01 10:00:49.842,173031.356973241,252377.258665411
586,TEAM10054239,2019-06-01 10:00:49.810,173031.21407199,252376.859703338
587,TEAM10054239,2019-06-01 10:00:49.773,173031.264423865,252376.880633685
588,TEAM10054239,2019-06-01 10:00:49.741,173031.281016217,252376.926070097
589,TEAM10054239,2019-06-01 10:00:49.708,173031.276493387,252376.94272435
590,TEAM10054239,2019-06-01 10:00:49.672,173031.227654006,252380.853489527
591,TEAM10054239,2019-06-01 10:00:49.625,173031.252587463,252379.694097166
592,TEAM10054239,2019-06-01 10:00:49.600,173031.961742997,252379.249361161
593,TEAM10054239,2019-06-01 10:00:49.568,173031.869885787,252379.106519376
594,TEAM10054239,2019-06-01 10:00:49.536,173031.874506558,252379.12314672
595,TEAM10054239,2019-06-01 10:00:49.502,173031.840652364,252379.115480574
596,TEAM10054239,2019-06-01 10:00:49.471,173031.843493389,252379.148754098
597,TEAM10054239,2019-06-01 10:00:49.436,173031.836230739,252379.166525809
598,TEAM10054239,2019-06-01 10:00:49.402,173031.816954078,252379.141066426
599,TEAM10054239,2019-06-01 10:30:54.889,173031.796717348,252379.100078321
600,TEAM10054239,2019-06-01 10:30:54.847,173031.803979998,252379.08230661
601,TEAM10054239,2019-06-01 10:30:54.820,173030.646949846,252381.447616046
602,TEAM10054239,2019-06-01 10:30:54.792,173029.363021349,252381.394815477
